Pan,MSW05_Order,MSW05_Genus,MSW05_Species,AnnualBP,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X9.1_GestationLen_d,X12.1_HabitatBreadth,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X5.6_NeonateBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Log10.mass_specific_production.,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,BodyMass.Value,torp,mig,IUCN
Scotoecus_hirundo,Chiroptera,Scotoecus,hirundo,NA,NA,8.45,31.75,NA,NA,NA,NA,NA,NA,NA,1,NA,1.96,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.24726344,14.41,1.47,7.94,41.5,-16.99,12.25,0,3.800644417,1,0.1,113.04,249.63,1055.96,1576.13,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.34,NA,NA,NA
Scotoecus_pallidus,Chiroptera,Scotoecus,pallidus,NA,NA,NA,35.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,7.2,NA,13.48874002,32.89,22.01,27.45,88.61,68.01,78.31,0,6.059006366,13,0.11,74.78,217.69,661.55,1285.99,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.43,NA,NA,NA
Scotomanes_ornatus,Chiroptera,Scotomanes,ornatus,NA,NA,22.24,56.24,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.40968775,29.02,19.54,24.28,118.11,86.85,102.48,1,5.262586557,6,0.07,139.1,161.41,1051.01,1208.67,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,21.8,NA,NA,NA
Scotonycteris_ophiodon,Chiroptera,Scotonycteris,ophiodon,NA,NA,69.42,75.99,NA,NA,NA,NA,NA,NA,NA,1,NA,0.98,NA,NA,1.30833282,41.29,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,12.74310616,8.05,-4.54,1.75,12.67,-8.98,1.84,1,4.128423876,1,0.1,155.36,250.21,1303.72,1535.54,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,67.5,NA,NA,NA
Scotonycteris_zenkeri,Chiroptera,Scotonycteris,zenkeri,NA,1,21.3,51.17,NA,NA,NA,NA,NA,NA,NA,1,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.7417146,8.07,-4.78,1.64,29.52,-10.46,9.53,1,4.4816457,1,0.1,155.63,244.26,1330.82,1544,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,20.83,NA,NA,NA
Scotophilus_borbonicus,Chiroptera,Scotophilus,borbonicus,NA,1,19.02,46.24,NA,NA,NA,NA,NA,NA,185.3,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,7.845701822,-20.85,-21.37,-21.11,55.84,55.21,55.53,257,5.552959585,257,0.08,89,195,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,18,NA,NA,NA
Scotophilus_celebensis,Chiroptera,Scotophilus,celebensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,12.04641638,1.75,-5.7,-1.97,125.24,118.75,121.99,17,4.582413199,17,0.08,229.41,215.47,1812.6,1909.15,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,26.77,NA,NA,NA
Scotophilus_collinus,Chiroptera,Scotophilus,collinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,28.26,NA,NA,NA
Scotophilus_dinganii,Chiroptera,Scotophilus,dinganii,NA,NA,25.12,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.48658748,17.72,-33.77,-8.02,51.41,-16.82,17.29,0,3.467921014,1,0.13,87.36,234.81,907.25,1546.63,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,25.13,NA,NA,NA
Scotophilus_heathii,Chiroptera,Scotophilus,heathii,NA,NA,36.13,61.5,NA,NA,286.42,NA,NA,1,112.7,1,NA,1.92,1,NA,1.702928256,NA,NA,2.708050201,192.91,NA,2,3,19.17,2.995732274,NA,NA,NA,15.55642256,35.57,6.05,20.81,112.07,66.15,89.11,0,5.539025749,9,0.09,112.43,222.49,846.85,1407.11,0.026463263,100,0,0,0,0,0,0,0,0,0,A,1,0,0,36.13,NA,NA,NA
Scotophilus_leucogaster,Chiroptera,Scotophilus,leucogaster,NA,NA,20.24,51,NA,NA,NA,NA,NA,1,228.12,1,NA,1.38,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.79104606,18.58,-34.83,-8.12,51.41,-17.53,16.93,0,3.505557397,1,0.12,82.81,235.59,849.51,1523,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,20.23,NA,NA,NA
Scotophilus_nigrita,Chiroptera,Scotophilus,nigrita,NA,NA,27.34,79.5,NA,NA,NA,NA,NA,1,NA,1,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.79757016,18.59,-34.83,-8.12,51.41,-17.53,16.93,0,3.524299579,1,0.13,82.09,235.06,843.08,1524.27,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,101,NA,NA,NA
Scotophilus_nucella,Chiroptera,Scotophilus,nucella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.30927034,10.79,-4.08,3.35,34.75,-11.36,11.69,0,3.735285827,1,0.1,133.35,250.19,1235.77,1590.28,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,28.26,NA,NA,NA
Scotophilus_nux,Chiroptera,Scotophilus,nux,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.03810075,9.05,-4.72,2.16,37.52,-12.78,12.36,0,4.065945088,1,0.12,145.71,241.79,1345.49,1562.74,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,30,NA,NA,NA
Scotophilus_robustus,Chiroptera,Scotophilus,robustus,NA,2,NA,62.5,152.5,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,60.1,NA,12.68253705,-11.94,-25.2,-18.57,50.48,43.22,46.85,2,3.343921314,3,0.19,131.72,224.13,1120.2,1603.66,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,26.03,NA,NA,NA
Scotophilus_viridis,Chiroptera,Scotophilus,viridis,NA,NA,19.81,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.24135192,14.4,-29.7,-7.65,42.25,-16.82,12.71,0,3.614694556,1,0.14,108.74,234.29,1062.18,1527.45,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,19.6,NA,NA,NA
Scotorepens_balstoni,Chiroptera,Scotorepens,balstoni,NA,NA,11.92,35.49,NA,NA,NA,NA,NA,NA,212.91,1,NA,1.41,NA,NA,0.871293366,NA,NA,NA,NA,NA,2,NA,44.58,1.722766598,NA,NA,NA,15.389978,-17.37,-38.43,-27.9,149.87,113.14,131.51,0,0.506817602,0,0.00331,26.39,206.5,345.67,1279.29,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11.92,NA,NA,NA
Scotorepens_greyii,Chiroptera,Scotorepens,greyii,NA,NA,10,30,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.01070346,-11.11,-31.34,-21.23,149.48,113.59,131.54,0,0.285178942,0,0.02,40.22,237.37,494.24,1529.09,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10,NA,NA,NA
Scotorepens_orion,Chiroptera,Scotorepens,orion,NA,NA,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.31615468,-26.87,-39.13,-33,153.63,144.3,148.97,1,3.998751009,1,0.07,75.58,138.64,727.27,1099.81,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11.83,NA,NA,NA
Scotorepens_sanborni,Chiroptera,Scotorepens,sanborni,NA,NA,8.13,32.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.77769123,-5.59,-23.22,-14.41,150.87,121.6,136.23,0,2.039920784,0,0.09,109.77,244.61,910.77,1679.39,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.13,NA,NA,NA
Scotozous_dormeri,Chiroptera,Scotozous,dormeri,NA,NA,6.79,34.5,NA,NA,NA,NA,NA,NA,NA,1,NA,1.08,NA,NA,0.530628251,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.90286782,32.84,10.09,21.47,89.1,68.2,78.65,5,5.759627063,45,0.09,81.42,246.85,697.54,1432.81,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,6.79,NA,NA,NA
Sphaerias_blanfordi,Chiroptera,Sphaerias,blanfordi,NA,NA,28.88,53.76,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.00372226,32.03,18.53,25.28,100.63,76.84,88.74,1,5.036627874,2,0.09,134.32,165.71,997.08,1303.43,NA,0,0,0,0,0,0,80,20,0,0,Ar,1,0,0,28.18,NA,NA,NA
Sphaeronycteris_toxophyllum,Chiroptera,Sphaeronycteris,toxophyllum,NA,NA,16.06,38.49,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,15.37640248,12.19,-16.78,-2.29,-58.55,-75.36,-66.96,0,2.542389085,0,0.14,173.21,245.88,1440.01,1593.99,NA,30,0,0,0,0,0,60,10,0,0,Ar,1,0,0,16.18,NA,NA,NA
Stenoderma_rufum,Chiroptera,Stenoderma,rufum,NA,NA,21.1,49.37,61.87,0,NA,NA,NA,1,NA,1,NA,0.99,NA,NA,1.945910149,45,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,9.100760969,18.52,17.92,18.22,-64.66,-67.26,-65.96,92,5.728995277,92,0.05,104.75,240,NA,NA,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,20.65,NA,NA,NA
Sturnira_aratathomasi,Chiroptera,Sturnira,aratathomasi,NA,NA,49.67,58.59,89.27,NA,NA,NA,NA,1,NA,1,NA,0.99,NA,NA,2.610069793,41.03,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,13.0190194,9.34,-3.03,3.15,-69.93,-77.71,-73.82,0,3.959097413,1,0.12,188.57,227.58,1456.3,1533.95,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,48.63,NA,NA,NA
Sturnira_bidens,Chiroptera,Sturnira,bidens,NA,NA,18.05,41.49,NA,NA,NA,NA,NA,1,NA,1,NA,0.99,2,NA,NA,25.02,NA,NA,NA,NA,2,1,NA,NA,NA,NA,1.29,12.85110949,8.93,-12.83,-1.95,-69.71,-79.11,-74.41,1,3.888344878,2,0.1,145.74,191,1295.76,1481.68,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,17.55,NA,NA,NA
Sturnira_bogotensis,Chiroptera,Sturnira,bogotensis,NA,NA,19.94,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,13.47018771,9.91,-11.82,-0.95,-69.95,-81,-75.48,1,3.907211448,2,0.12,143.22,207.19,1263.68,1473.8,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,20.8,NA,NA,NA
Sturnira_erythromos,Chiroptera,Sturnira,erythromos,NA,NA,15.53,41.74,NA,NA,NA,NA,NA,1,NA,1,NA,0.99,NA,NA,NA,22.52,NA,NA,NA,NA,2,1,NA,NA,NA,NA,0.99,14.9537353,12.46,-28.19,-7.86,-60.78,-80.02,-70.4,0,3.64701525,1,0.11,126.41,197.44,1167.28,1496.62,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,15.1,NA,NA,NA
Sturnira_lilium,Chiroptera,Sturnira,lilium,NA,1,20.19,40.5,65.96,NA,NA,39.2,21.9,3,107.97,1,NA,0.99,2,NA,1.658228077,35.04,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,16.55756774,29.98,-34.94,-2.47,-34.79,-110.64,-72.71,0,3.399529325,0,0.11,142.56,232.46,1248.36,1501.14,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,19.1,2,1,LC
Sturnira_ludovici,Chiroptera,Sturnira,ludovici,NA,NA,21,43.5,NA,NA,NA,NA,NA,1,NA,1,NA,0.99,2,NA,NA,26.8,NA,NA,NA,NA,2,1,NA,NA,NA,NA,1.54,14.82953538,24.62,-4.34,10.13,-57.04,-106.62,-81.83,0,4.122445992,1,0.12,132.38,230.47,1271.5,1616.46,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,21.02,NA,NA,NA
Sturnira_luisi,Chiroptera,Sturnira,luisi,NA,NA,NA,43,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,11.99,NA,13.18159618,10.5,-10.2,0.15,-76.3,-84.59,-80.44,0,3.877431561,2,0.1,174.37,210.48,1116.25,1473.71,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,21,NA,NA,NA
Sturnira_magna,Chiroptera,Sturnira,magna,NA,NA,NA,57.5,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,27.55,NA,14.32419374,1.82,-18.79,-8.48,-65.01,-79.74,-72.37,0,3.003204288,0,0.11,159.27,192.95,1176.97,1421.23,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,21.66,NA,NA,NA
Sturnira_mistratensis,Chiroptera,Sturnira,mistratensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.767164077,5.46,5.28,5.37,-75.98,-76.16,-76.07,25,4.705015521,25,0.07,356.5,194,1549,1549,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,22.27,NA,NA,NA
Sturnira_mordax,Chiroptera,Sturnira,mordax,NA,NA,11.79,46.5,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,10.49289457,10.88,8.25,9.56,-81.23,-85.29,-83.26,9,3.989724513,9,0.1,248.5,247.78,1327.37,1785.64,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,25.08,NA,NA,NA
Sturnira_nana,Chiroptera,Sturnira,nana,NA,NA,NA,34.99,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,6.64,NA,11.81288812,-10.62,-14.63,-12.62,-71.03,-74.58,-72.81,0,2.62756295,1,0.06,131.46,162.58,1028.3,1410.99,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,18.47,NA,NA,NA
Sturnira_oporaphilum,Chiroptera,Sturnira,oporaphilum,NA,NA,21.99,45.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.58214056,-8.31,-25.12,-16.72,-63,-74.99,-68.99,0,2.200552367,0,0.12,137.9,196.4,1172.16,1483.77,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,21.99,NA,NA,NA
Sturnira_thomasi,Chiroptera,Sturnira,thomasi,NA,NA,NA,47,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,15.46,NA,7.365857112,16.81,15.94,16.38,-61.16,-62.24,-61.7,104,5.406139849,104,0.06,NA,NA,NA,NA,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,21.66,NA,NA,NA
Sturnira_tildae,Chiroptera,Sturnira,tildae,NA,NA,24.39,45.5,NA,NA,NA,39.97,20.5,1,NA,1,NA,0.98,NA,NA,0.963174318,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,16.22647281,10.74,-26.24,-7.74,-34.79,-78.82,-56.8,0,3.132009892,0,0.12,154.33,239.61,1303.06,1541.03,NA,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,24.04,NA,NA,NA
Styloctenium_wallacei,Chiroptera,Styloctenium,wallacei,NA,NA,172.42,94.87,164.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11.64036431,1.75,-4.17,-1.2,125.24,119.11,122.17,17,4.166355098,17,0.09,227.03,209.03,1812.6,1909.15,NA,0,0,0,0,0,0,80,20,0,0,Ar,1,1,0,173,NA,NA,NA
Syconycteris_australis,Chiroptera,Syconycteris,australis,NA,NA,17.6,41.9,67.38,NA,NA,24.76,17,2,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,1,2,1,89.99,NA,NA,NA,NA,13.60864924,0.04,-33.15,-16.55,154.28,125.99,140.13,0,2.540814282,0,0.1,198.72,221.73,1353.73,1645.94,NA,0,0,0,0,0,0,10,90,0,0,Ar,1,0,0,17.1,NA,NA,NA
Syconycteris_carolinae,Chiroptera,Syconycteris,carolinae,NA,NA,39.67,60.16,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,9.910082756,2.22,-0.92,0.65,128.9,127.28,128.09,5,3.298795448,5,0.04,192.66,250.11,NA,NA,NA,0,0,0,0,0,0,10,90,0,0,Ar,1,0,0,39,NA,NA,NA
Syconycteris_hobbit,Chiroptera,Syconycteris,hobbit,NA,NA,20.06,47.88,68.87,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,11.48907335,-3.78,-7.77,-5.78,146.86,138.49,142.68,1,2.535282857,1,0.15,315,186.27,1673.09,1676.77,NA,0,0,0,0,0,0,10,90,0,0,Ar,1,0,0,18.29,NA,NA,NA
Tadarida_aegyptiaca,Chiroptera,Tadarida,aegyptiaca,NA,NA,17.63,49.99,75,NA,343.7,NA,NA,1,85.52,1,NA,0.99,1,NA,1.098612289,NA,NA,3.583518938,298.14,NA,2,3,60.41,NA,NA,NA,NA,16.37608605,37.09,-34.83,1.12,88.34,-8.11,40.11,0,4.412070756,0,0.11,54.06,223.3,606.46,1446.1,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,16.78,NA,NA,NA
Tadarida_australis,Chiroptera,Tadarida,australis,NA,NA,36.4,45.11,NA,NA,365,NA,NA,NA,NA,1,NA,1,1,NA,1.510721939,40.04,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.53879046,-19.11,-39.13,-29.12,153.63,113.14,133.39,0,1.564440547,0,0.03,29.51,196.9,362.06,1240.56,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,31.8,NA,NA,NA
Tadarida_brasiliensis,Chiroptera,Tadarida,brasiliensis,NA,NA,12.61,42.26,41.49,0,NA,13.44,11.2,1,89.99,1,NA,1.11,1,180,1.160020917,33.78,NA,13.12336288,400.26,NA,2,3,54.24,2.444084655,NA,NA,NA,16.45299738,44.2,-41.72,1.23,-37.67,-124.55,-81.11,0,3.841385926,0,0.08,81.68,169.87,834.71,1242.13,0.006060371,100,0,0,0,0,0,0,0,0,0,A,1,0,0,12.49,3,3,LC
Tadarida_fulminans,Chiroptera,Tadarida,fulminans,NA,NA,33.89,59,NA,NA,NA,NA,NA,1,104.29,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,13.96602078,0.41,-23.01,-11.29,47.35,25.93,36.64,2,3.695855068,4,0.15,73.87,212.88,859.95,1485.78,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,35.28,NA,NA,NA
Tadarida_insignis,Chiroptera,Tadarida,insignis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2115523,45.52,21.9,33.71,145.82,116,130.91,56,5.926445911,73,0.02,122.92,101.6,804,880.93,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,23.55,NA,NA,NA
Tadarida_kuboriensis,Chiroptera,Tadarida,kuboriensis,NA,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.11569242,-3.33,-10.12,-6.72,149.62,137.82,143.72,1,2.352327185,2,0.14,269.77,208.03,1678.34,1681.47,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,26.8,NA,NA,NA
Tadarida_latouchei,Chiroptera,Tadarida,latouchei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21082175,44.86,15.17,30.01,135.22,100.38,117.8,2,5.440337627,3,0.02,66.77,126.32,737.46,996.61,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,23.55,NA,NA,NA
Tadarida_lobata,Chiroptera,Tadarida,lobata,NA,NA,NA,59.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,30.39,NA,11.92922039,1.94,-18.12,-8.08,37.7,27.91,32.8,2,4.614625345,8,0.17,72.41,200.52,935.18,1452.15,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,23.62,NA,NA,NA
Tadarida_teniotis,Chiroptera,Tadarida,teniotis,NA,NA,28.07,59.99,84,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.37001819,48.73,22.08,35.4,104.53,-18.16,43.18,0,4.475061501,4,0.08,52.12,116.05,450.08,1006.99,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,27.04,NA,NA,NA
Tadarida_ventralis,Chiroptera,Tadarida,ventralis,NA,NA,NA,63.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,37.43,NA,14.86915365,11.79,-26.34,-7.27,39.45,25.79,32.62,0,3.957378707,3,0.14,81.08,212.72,929.83,1482.38,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,23.62,NA,NA,NA
Taphozous_achates,Chiroptera,Taphozous,achates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.34226976,-5.59,-10.94,-8.26,132.8,121.69,127.25,0,4.299188356,19,0.1,111.37,246.44,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,1,0,26.96,NA,NA,NA
Taphozous_australis,Chiroptera,Taphozous,australis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.78944674,-7.2,-23.41,-15.31,150.83,141.09,145.96,0,1.848454813,0,0.05,124.55,232.05,1096.32,1685.34,NA,100,0,0,0,0,0,0,0,0,0,A,1,1,0,22.9,NA,NA,NA
Taphozous_georgianus,Chiroptera,Taphozous,georgianus,NA,1,30.52,69.18,NA,0,365,NA,NA,1,106.86,1,NA,1,1,60,1.439835128,50.2,NA,2.079441542,278.27,NA,2,3,35.46,2.727852828,65,NA,NA,14.44506036,-11.11,-25.69,-18.4,151.11,113.65,132.38,0,0.593326845,0,0.02,53.69,246.16,640.6,1637.6,-0.299893098,100,0,0,0,0,0,0,0,0,0,A,1,1,0,27.66,NA,NA,NA
Taphozous_hamiltoni,Chiroptera,Taphozous,hamiltoni,NA,1,NA,65,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,39.15,NA,13.66712569,12.69,1.78,7.24,36.3,17.7,27,1,2.546315278,2,0.09,71.1,260.35,858.42,1637.41,NA,100,0,0,0,0,0,0,0,0,0,A,1,1,0,22,NA,NA,NA
Taphozous_hildegardeae,Chiroptera,Taphozous,hildegardeae,NA,1,29.37,66.5,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,10.67809582,-2.65,-6.83,-4.74,40.26,38.07,39.17,16,5.023946308,24,0.16,98.46,252.72,1086.26,1762.71,NA,100,0,0,0,0,0,0,0,0,0,A,1,1,0,29.6,NA,NA,NA
Taphozous_hilli,Chiroptera,Taphozous,hilli,NA,1,21.99,67.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.35567202,-18.44,-29.51,-23.98,139.49,115.13,127.31,0,0.029558802,0,0.02,20.54,219.52,290.04,1330.41,NA,100,0,0,0,0,0,0,0,0,0,A,1,1,0,22,NA,NA,NA
